corpus,intcode,segment,prt_wd,cld_wd,kwd_wd,speakers,subjects,relations,objects,texts,AEO_cat,full_name,URL,speaker_image_in_drive? (Yes/No),context(timestamp),context (segment_number),Notes
Shoah,21008,57,disc,discriminatory measures,anti Jewish measures,RW,many restaurants,had,signs Jews dogs are not desired you know undesirable,"Many, many restaurants had signs,' Jews and dogs are not desired,' you know, or undesirable or whatever, you know.",Orientation,Rose Winterfeldt,https://vhaonline.usc.edu/viewingPage?testimonyID=22016&returnIndex=0,yes,,57,
Shoah,21349,97,disc,discriminatory measures,anti Jewish measures,JW,Jews,had to have,certain names at that time,Jews had to have certain names at that time.,Agency_Coercion/Necessity,Jacob Wiener,https://vhaonline.usc.edu/viewingPage?testimonyID=21940&returnIndex=0,yes,,97,
Shoah,21349,97,disc,discriminatory measures,anti Jewish measures,JW,I,had to change,my name,So I had to change my name -- not change my name.,Agency_Coercion/Necessity,Jacob Wiener,https://vhaonline.usc.edu/viewingPage?testimonyID=21940&returnIndex=0,yes,,97,
Shoah,21349,97,disc,discriminatory measures,anti Jewish measures,JW,Girls,had to take,the name Sarah,Girls had to take the name Sarah.,Agency_Coercion/Necessity,Jacob Wiener,https://vhaonline.usc.edu/viewingPage?testimonyID=21940&returnIndex=0,yes,,97,
Shoah,21652,13,disc,discriminatory measures,anti Jewish measures,SR,the older people,had to wear,yellow armbands with the Star of David,We also -- the older people had to wear yellow armbands with the Star of David.,Agency_Coercion/Necessity,Sally Roisman,https://vhaonline.usc.edu/viewingPage?testimonyID=22435&returnIndex=0,yes,,13,
Shoah,21652,13,disc,discriminatory measures,anti Jewish measures,SR,streets,were restricted,for Jews,We -- streets were restricted for Jews.,Agency_Passive,Sally Roisman,https://vhaonline.usc.edu/viewingPage?testimonyID=22435&returnIndex=0,yes,,13,
Shoah,21731,75,disc,discriminatory measures,anti Jewish measures,ES,We,had to walk,on the street,We had to walk on the street.,Agency_Coercion/Necessity,Eva Schutz,https://vhaonline.usc.edu/viewingPage?testimonyID=22918&returnIndex=0,yes,,76,
Shoah,21812,41,disc,discriminatory measures,anti Jewish measures,WA,they,prohibited,Jews from having stores,They -- they prohibited Jews from having stores.,Agency_Active,Walter Austerer,https://vhaonline.usc.edu/viewingPage?testimonyID=22752&returnIndex=0,yes,,41,
Shoah,22511,34,disc,discriminatory measures,anti Jewish measures,DC,The Jews,have to have,a white band with blue Magen David,"The Jews have to have a white band with blue Magen David, so everybody knows you're a Jew.",Agency_Coercion/Necessity,Danka Cyngler,https://vhaonline.usc.edu/viewingPage?testimonyID=23400&returnIndex=0,yes,,34,
Shoah,22530,34,disc,discriminatory measures,anti Jewish measures,MG,We,had to turn,in the bicycles all the jewelry all the silver all the China all the valuable things that were not turned in up to that time,"We had to turn in the bicycles, all the jewelry, all the silver, and all the China, and all the valuable things that were not turned in up to that time.",Agency_Coercion/Necessity,Marianna Glazek,https://vhaonline.usc.edu/viewingPage?testimonyID=23185&returnIndex=0,yes,,33,
Shoah,22582,39,disc,discriminatory measures,anti Jewish measures,ES,you,could not walk,on the sidewalk,And you couldn't walk on the sidewalk.,Agency_Speculative/Modal,Eli Sommer,https://vhaonline.usc.edu/viewingPage?testimonyID=23038&returnIndex=0,yes,,39,
Shoah,23506,20,disc,personal prejudice,school antisemitism,RZ,They,were picketing,Jewish stores,They were picketing Jewish stores.,Agency_Active,Rose Zar,https://vhaonline.usc.edu/viewingPage?testimonyID=24706&returnIndex=0,yes,,20,
Shoah,23572,40,disc,discriminatory measures,anti Jewish measures,AW,You,could not go,to the theater,"A lot of stores, even smallest stores, had signs that -- ' Jews not wanted.' You could not go to the theater.",Agency_Speculative/Modal,Arnold Wininger,https://vhaonline.usc.edu/viewingPage?testimonyID=23728&returnIndex=0,yes,,39,
Shoah,23572,40,disc,discriminatory measures,anti Jewish measures,AW,You,could not go,to the movies,You could not go to the movies.,Agency_Speculative/Modal,Arnold Wininger,https://vhaonline.usc.edu/viewingPage?testimonyID=23728&returnIndex=0,yes,,39,
Shoah,23572,40,disc,discriminatory measures,anti Jewish measures,AW,you,could not even go,to the public park,"Later on, you couldn't even go to the public park.",Agency_Speculative/Modal,Arnold Wininger,https://vhaonline.usc.edu/viewingPage?testimonyID=23728&returnIndex=0,yes,,39,
Shoah,23626,26,disc,discriminatory measures,anti Jewish measures,HJR,we,had to wear,a yellow Star of David yellow armband Star of David on our arms,They hunt for the Jews in the streets -- easily recognizable because we had to wear a yellow Star of David -- yellow armband -- Star of David on our arms.,Agency_Coercion/Necessity,Helena Jonas Rosenzweig,https://vhaonline.usc.edu/viewingPage?testimonyID=24852&returnIndex=0,yes,,25,
Shoah,23626,26,disc,discriminatory measures,anti Jewish measures,HJR,Removal of the armband,was,punishable by death,Removal of the armband was punishable by death.,Orientation,Helena Jonas Rosenzweig,https://vhaonline.usc.edu/viewingPage?testimonyID=24852&returnIndex=0,yes,,26,
Shoah,23626,26,disc,discriminatory measures,anti Jewish measures,HJR,They,forced,us to clean their homes barracks offices,"They forced us to clean their homes, barracks, offices, clean their cars, sweep the streets, shovel snow later.",Agency_Active,Helena Jonas Rosenzweig,https://vhaonline.usc.edu/viewingPage?testimonyID=24852&returnIndex=0,yes,,26,
Shoah,23626,26,disc,discriminatory measures,anti Jewish measures,HJR,They,[forced us to] clean,their cars,"They forced us to clean their homes, barracks, offices, clean their cars, sweep the streets, shovel snow later.",Agency_Active,Helena Jonas Rosenzweig,https://vhaonline.usc.edu/viewingPage?testimonyID=24852&returnIndex=0,yes,,26,
Shoah,23626,26,disc,discriminatory measures,anti Jewish measures,HJR,They,[forced us to] sweep,the streets shovel snow,"They forced us to clean their homes, barracks, offices, clean their cars, sweep the streets, shovel snow later.",Agency_Active,Helena Jonas Rosenzweig,https://vhaonline.usc.edu/viewingPage?testimonyID=24852&returnIndex=0,yes,,26,
Shoah,23626,26,disc,discriminatory measures,anti Jewish measures,HJR,They,enjoyed seeing,very well dressed women to do very heavy work,"They enjoyed seeing very well dressed women to do very heavy work, and they forced very religious Jews to pray and sing and dance in the streets while they were cutting their beards and their earlocks.",Agency_Active,Helena Jonas Rosenzweig,https://vhaonline.usc.edu/viewingPage?testimonyID=24852&returnIndex=0,yes,,26,
Shoah,23626,26,disc,discriminatory measures,anti Jewish measures,HJR,they,forced,very religious Jews to pray and sing and dance in the streets while they were cutting their beards and their earlocks,"They enjoyed seeing very well dressed women to do very heavy work, and they forced very religious Jews to pray and sing and dance in the streets while they were cutting their beards and their earlocks.",Agency_Active,Helena Jonas Rosenzweig,https://vhaonline.usc.edu/viewingPage?testimonyID=24852&returnIndex=0,yes,,26,
Shoah,23626,26,disc,discriminatory measures,anti Jewish measures,HJR,New regulation,came out limiting,free movements for the Jewish people,New regulation came out limiting free movements for the Jewish people.,Agency_Active,Helena Jonas Rosenzweig,https://vhaonline.usc.edu/viewingPage?testimonyID=24852&returnIndex=0,yes,,26,
Shoah,23626,26,disc,discriminatory measures,anti Jewish measures,HJR,All the synagogues,were turned,to barracks warehouses,All the synagogues were turned to barracks and warehouses.,Agency_Passive,Helena Jonas Rosenzweig,https://vhaonline.usc.edu/viewingPage?testimonyID=24852&returnIndex=0,yes,,27,
Shoah,23626,26,disc,discriminatory measures,anti Jewish measures,HJR,All the beautiful belongings,were stolen,by the Germans,All the beautiful belongings were stolen by the Germans.,Agency_Passive,Helena Jonas Rosenzweig,https://vhaonline.usc.edu/viewingPage?testimonyID=24852&returnIndex=0,yes,,27,
Shoah,23626,26,disc,discriminatory measures,anti Jewish measures,HJR,They,had to display,the Star of David,They had to display the Star of David in front of the store for the German to be able to loot and steal.,Agency_Coercion/Necessity,Helena Jonas Rosenzweig,https://vhaonline.usc.edu/viewingPage?testimonyID=24852&returnIndex=0,yes,,27,
Shoah,23774,15,disc,discriminatory measures,anti Jewish measures,AG,The Jews,can not walk,on the street after 8 o'clock in the evening in summer,"The Jews cannot walk on the street after, let's say, after8 o'clock in the evening in summer.",Agency_Speculative/Modal,Adam Goszer,https://vhaonline.usc.edu/viewingPage?testimonyID=24386&returnIndex=0,yes,,15,
Shoah,23774,15,disc,discriminatory measures,anti Jewish measures,AG,Jews,have to wear,yellow patches on the front in the back,Jews have to wear yellow patches on the front and in the back.,Agency_Coercion/Necessity,Adam Goszer,https://vhaonline.usc.edu/viewingPage?testimonyID=24386&returnIndex=0,yes,,15,
Shoah,24111,14,disc,discriminatory measures,anti Jewish measures,RW,signs,were placed,in the public gardens,"On the other hand, they also expected something to happen, because around the same time, signs were placed in the public gardens.",Agency_Passive,Robert Weiss,https://vhaonline.usc.edu/viewingPage?testimonyID=25164&returnIndex=0,yes,,15,
Shoah,24111,14,disc,discriminatory measures,anti Jewish measures,RW,The movie theaters,had,signs Jews not allowed,"The movie theaters had signs, Jews not allowed.",Orientation,Robert Weiss,https://vhaonline.usc.edu/viewingPage?testimonyID=25164&returnIndex=0,yes,,16,
Shoah,24111,14,disc,discriminatory measures,anti Jewish measures,RW,You,could go,in no theater,You could go in no theater.,Agency_Speculative/Modal,Robert Weiss,https://vhaonline.usc.edu/viewingPage?testimonyID=25164&returnIndex=0,yes,,16,
Shoah,24111,14,disc,discriminatory measures,anti Jewish measures,RW,No public library,would lend,you a book,No public library would lend you a book.,Agency_Speculative/Modal,Robert Weiss,https://vhaonline.usc.edu/viewingPage?testimonyID=25164&returnIndex=0,yes,,16,
Shoah,24111,14,disc,discriminatory measures,anti Jewish measures,RW,They,did not want,Jews to contaminate their books,They didn't want Jews to contaminate their books.,Agency_Speculative/Modal,Robert Weiss,https://vhaonline.usc.edu/viewingPage?testimonyID=25164&returnIndex=0,yes,,16,
Shoah,24111,40,disc,discriminatory measures,anti Jewish measures,RW,I,could not go,to a barber shop to have my hair cut,"I remember, as a child I couldn't go to a barber shop to have my hair cut.",Agency_Speculative/Modal,Robert Weiss,https://vhaonline.usc.edu/viewingPage?testimonyID=25164&returnIndex=0,yes,,40,
Shoah,24111,40,disc,discriminatory measures,anti Jewish measures,RW,the regular barber shop,would not cut,Jewish hair,"Because the regular barber shop wouldn't cut Jewish hair, contaminating his scissors.",Agency_Speculative/Modal,Robert Weiss,https://vhaonline.usc.edu/viewingPage?testimonyID=25164&returnIndex=0,yes,,40,
Shoah,24130,66,disc,personal prejudice,antisemitism,ES,we,have to live according,the way they want us,"But a time -- this is such a bad times for us that we have to survive, we have to live according the way they want us to live.",Agency_Coercion/Necessity,Eva Slomovits,https://vhaonline.usc.edu/viewingPage?testimonyID=24897&returnIndex=0,yes,,66,
Shoah,24130,66,disc,personal prejudice,antisemitism,ES,we,had to go,to church on Saturday,"We didn't have to kneel down, but we had to go to church on Saturday afternoon.",Agency_Coercion/Necessity,Eva Slomovits,https://vhaonline.usc.edu/viewingPage?testimonyID=24897&returnIndex=0,yes,,66,
Shoah,24515,23,disc,discriminatory measures,anti Jewish measures,WH,the passports of my parents,were stamped,J for Jewish,"For example, fairly soon after Hitler came to power, the passports of my parents were stamped J, for Jewish.",Agency_Passive,Walter Hartmann,https://vhaonline.usc.edu/viewingPage?testimonyID=26605&returnIndex=0,yes,,23,
Shoah,24515,23,disc,discriminatory measures,anti Jewish measures,WH,it,was ordered,that you take the name Israel,"And if you didn't have one, you, if you were a male, you were -- it was ordered that you take the name Israel.",Agency_Passive,Walter Hartmann,https://vhaonline.usc.edu/viewingPage?testimonyID=26605&returnIndex=0,yes,,23,
Shoah,24830,26,disc,discriminatory measures,anti Jewish measures,MM,You,have to give,up your radio,You have to give up your radio.,Agency_Coercion/Necessity,Micheline Marmor,https://vhaonline.usc.edu/viewingPage?testimonyID=26264&returnIndex=0,yes,,27,
Shoah,24884,19,disc,discriminatory measures,anti Jewish measures,SB,You,had to wear,the Star,You had to wear the Star.,Agency_Coercion/Necessity,Susan Brunn,https://vhaonline.usc.edu/viewingPage?testimonyID=26613&returnIndex=0,yes,,19,
Shoah,24958,22,disc,discriminatory measures,anti Jewish measures,MR,we,had to wear,armbands with the David star on it,"It was -- we couldn't go nowheres, and we had to wear armbands with the David star on it.",Agency_Coercion/Necessity,Marianne Rosner,https://vhaonline.usc.edu/viewingPage?testimonyID=27015&returnIndex=0,yes,,22,
Shoah,24958,22,disc,discriminatory measures,anti Jewish measures,MR,you,could not go,to stores it was very tough life very tough,"And you couldn't go to stores, so it was a very, very tough life, very tough.",Agency_Speculative/Modal,Marianne Rosner,https://vhaonline.usc.edu/viewingPage?testimonyID=27015&returnIndex=0,yes,,22,
Shoah,25114,34,disc,discriminatory measures,anti Jewish measures,FA,The Jewish students,had to sit,on the left the Christians the non- Jewish on the right,The Jewish students had to sit on the left and the Christians and the non- Jewish on the right.,Agency_Coercion/Necessity,Fela Abramowicz,https://vhaonline.usc.edu/viewingPage?testimonyID=25232&returnIndex=0,yes,,33,
Shoah,25287,54,disc,discriminatory measures,anti Jewish measures,IF,then all the Jews,had to put,the yellow star on it,"They came the drummer, you know, then all the Jews had to put the yellow star on it.",Agency_Coercion/Necessity,Ilona Fuchs,https://vhaonline.usc.edu/viewingPage?testimonyID=27135&returnIndex=0,yes,,54,
Shoah,26699,18,disc,personal prejudice,antisemitism,LF,the Jewish students,were beaten,to pulp,And the Jewish students were beaten to pulp by this Iron Guard legionnaire called This was the cultural center of Iasi.,Agency_Passive,Lyonell Fliss,https://vhaonline.usc.edu/viewingPage?testimonyID=28942&returnIndex=0,yes,,19,
Shoah,26731,49,disc,discriminatory measures,anti Jewish measures,FG,You,had to have,a special identification card Sara for women,"You had to have a special identification card, and had to with the name of Israel for men and Sara for women.",Agency_Coercion/Necessity,Fritz Gluckstein,https://vhaonline.usc.edu/viewingPage?testimonyID=29020&returnIndex=0,yes,,48,
Shoah,26731,67,disc,discriminatory measures,anti Jewish measures,FG,you,had to deliver,furs field glasses jewelry,"And you had to deliver furs, and field glasses, and jewelry.",Agency_Coercion/Necessity,Fritz Gluckstein,https://vhaonline.usc.edu/viewingPage?testimonyID=29020&returnIndex=0,yes,,65,
Shoah,26731,76,disc,discriminatory measures,anti Jewish measures,FG,It,had to be worn,right above the heart also a white star on every apartment door,"It had to be worn right above the heart, and also a white star on every apartment door too.",Agency_Coercion/Necessity,Fritz Gluckstein,https://vhaonline.usc.edu/viewingPage?testimonyID=29020&returnIndex=0,yes,,75,
Shoah,26731,76,disc,discriminatory measures,anti Jewish measures,FG,they,had to list,their property,"And on that list, they had to list their property.",Agency_Coercion/Necessity,Fritz Gluckstein,https://vhaonline.usc.edu/viewingPage?testimonyID=29020&returnIndex=0,yes,,77,
Shoah,26731,91,disc,discriminatory measures,anti Jewish measures,FG,the children,had to wear,the star,"In that case, the children had to wear the star and the Jewish partner had to wear the star.",Agency_Coercion/Necessity,Fritz Gluckstein,https://vhaonline.usc.edu/viewingPage?testimonyID=29020&returnIndex=0,yes,,91,
Shoah,26731,91,disc,discriminatory measures,anti Jewish measures,FG,They,had to wear,the star,They had to wear the star and actually had to do the forced labor.,Agency_Coercion/Necessity,Fritz Gluckstein,https://vhaonline.usc.edu/viewingPage?testimonyID=29020&returnIndex=0,yes,,91,
Shoah,27351,48,disc,discriminatory measures,anti Jewish measures,HS,we,had to give,up our radios money of course gems all types of constant ransom type of situation,"Oh, we had to give up our radios, money of course, gems, all types of constant ransom type of situation.",Agency_Coercion/Necessity,Hanna Strawczynski,https://vhaonline.usc.edu/viewingPage?testimonyID=29664&returnIndex=0,yes,,48,
Shoah,27390,73,disc,discriminatory measures,anti Jewish measures,AR,Jewish businesses,had to put,out a notice that they're owned by Jews,Jewish businesses had to put out a notice that they're owned by Jews.,Agency_Coercion/Necessity,Alexander Riseman,https://vhaonline.usc.edu/viewingPage?testimonyID=28375&returnIndex=0,yes,,73,
Shoah,27770,13,disc,discriminatory measures,anti Jewish measures,HS,they,had to go clean,the streets,And they had to go clean the streets.,Agency_Coercion/Necessity,Herman Schlesinger,https://vhaonline.usc.edu/viewingPage?testimonyID=30031&returnIndex=0,yes,,13,
Shoah,28053,35,disc,discriminatory measures,anti Jewish measures,IB,I,was given,a ribbon to wear a yellow ribbon with a Jewish star,"I was given a ribbon to wear, a yellow ribbon with a Jewish star.",Agency_Passive,Irene Binzer,https://vhaonline.usc.edu/viewingPage?testimonyID=30262&returnIndex=0,yes,,34,
Shoah,28053,35,disc,discriminatory measures,anti Jewish measures,IB,I,went,to school the kids started laughing,But I went to school and the kids started laughing.,Agency_Active,Irene Binzer,https://vhaonline.usc.edu/viewingPage?testimonyID=30262&returnIndex=0,yes,,35,
Shoah,28331,34,disc,discriminatory measures,anti Jewish measures,BD,you,could not walk,in the street,"After that, you could not walk in the street.",Agency_Speculative/Modal,Betty Dickman,https://vhaonline.usc.edu/viewingPage?testimonyID=30432&returnIndex=0,yes,,34,
Shoah,28331,34,disc,discriminatory measures,anti Jewish measures,BD,You,had to walk,in the gutter,You had to walk in the gutter.,Agency_Coercion/Necessity,Betty Dickman,https://vhaonline.usc.edu/viewingPage?testimonyID=30432&returnIndex=0,yes,,34,
Shoah,28331,34,disc,discriminatory measures,anti Jewish measures,BD,You,could not use,the sidewalk,You couldn't use the sidewalk.,Agency_Speculative/Modal,Betty Dickman,https://vhaonline.usc.edu/viewingPage?testimonyID=30432&returnIndex=0,yes,,34,
Shoah,28331,34,disc,discriminatory measures,anti Jewish measures,BD,you,could not use,public transportation,You had to -- you couldn't use public transportation.,Agency_Speculative/Modal,Betty Dickman,https://vhaonline.usc.edu/viewingPage?testimonyID=30432&returnIndex=0,yes,,34,
Shoah,28331,34,disc,discriminatory measures,anti Jewish measures,BD,You,could not go,to a park any place,You couldn't go to a park or any place.,Agency_Speculative/Modal,Betty Dickman,https://vhaonline.usc.edu/viewingPage?testimonyID=30432&returnIndex=0,yes,,34,
Shoah,28331,34,disc,discriminatory measures,anti Jewish measures,BD,they,started catching,people in the street men women,"And immediately, they started catching people in the street, men and women.",Agency_Active,Betty Dickman,https://vhaonline.usc.edu/viewingPage?testimonyID=30432&returnIndex=0,yes,,34,
Shoah,28505,42,disc,discriminatory measures,anti Jewish measures,MA,we,had to put,on armbands identification by the armbands with the Star of David,"Well, after1941 was a very -- well, they, they -- immediately we had to put on armbands, identification by the armbands with the Star of David.",Agency_Coercion/Necessity,Michael Abend,https://vhaonline.usc.edu/viewingPage?testimonyID=30689&returnIndex=0,yes,,41,
Shoah,28963,14,disc,personal prejudice,antisemitism,CS,we,were called,bloody Jews on the way home,But there was a feeling of antisemitism because we were called bloody Jews on the way home sometimes from school.,Agency_Passive,Curt Scharf,https://vhaonline.usc.edu/viewingPage?testimonyID=28976&returnIndex=0,yes,,14,
Shoah,29325,13,disc,discriminatory measures,anti Jewish measures,ER,we,had to hand,in any gold silver that we had copper,"And we had to hand in any gold or silver that we had, and copper.",Agency_Coercion/Necessity,Edith Ross,https://vhaonline.usc.edu/viewingPage?testimonyID=31619&returnIndex=0,yes,,14,
Shoah,29325,13,disc,discriminatory measures,anti Jewish measures,ER,we,had to hand,in our bicycles,"And we -- we had to hand in our bicycles, which was a big thing, because everybody has a bicycle in Holland.",Agency_Coercion/Necessity,Edith Ross,https://vhaonline.usc.edu/viewingPage?testimonyID=31619&returnIndex=0,yes,,14,
Shoah,29363,14,disc,discriminatory measures,anti Jewish measures,SG,each one,had to wear,stars Stars of David,And each one had to wear stars -- Stars of David.,Agency_Coercion/Necessity,Sam Goldofsky,https://vhaonline.usc.edu/viewingPage?testimonyID=31819&returnIndex=0,yes,,access needed,
Shoah,29377,62,disc,discriminatory measures,anti Jewish measures,IM,We,had to do,our shopping before 8 o'clock,We had to do our shopping before8 o'clock.,Agency_Coercion/Necessity,Irma Meyer,https://vhaonline.usc.edu/viewingPage?testimonyID=31783&returnIndex=0,yes,,62,
Shoah,29377,82,disc,discriminatory measures,Jewish property attacks,IM,Every bit of furniture,was hacked,to pieces,Every bit of furniture was hacked to pieces.,Agency_Passive,Irma Meyer,https://vhaonline.usc.edu/viewingPage?testimonyID=31783&returnIndex=0,yes,,81,
Shoah,29377,82,disc,discriminatory measures,Jewish property attacks,IM,the pillows of the beds,were ripped,open the feathers were everywhere,"The -- the -- the -- the cushions, the -- the pillows of the beds were ripped open and the feathers were everywhere.",Agency_Passive,Irma Meyer,https://vhaonline.usc.edu/viewingPage?testimonyID=31783&returnIndex=0,yes,,81,
Shoah,29790,23,disc,discriminatory measures,anti Jewish measures,KB,your bank accounts,had to be reported,to the Nazis,But then came legislation that you could not have any more -- your bank accounts had to be reported to the Nazis.,Agency_Coercion/Necessity,Kurt Baum,https://vhaonline.usc.edu/viewingPage?testimonyID=31113&returnIndex=0,yes,,23,
Shoah,29790,23,disc,discriminatory measures,anti Jewish measures,KB,You,could not own,any more businesses,"You could not own any more businesses, even if they were not retail businesses.",Agency_Speculative/Modal,Kurt Baum,https://vhaonline.usc.edu/viewingPage?testimonyID=31113&returnIndex=0,yes,,23,
Shoah,30362,37,disc,discriminatory measures,anti Jewish measures,MG,we,had to wear,yellow stars on the front a yellow star in the back so everybody would know from far away that this is a Jew,We had -- we could not move without -- we had to wear yellow stars on the front and a yellow star in the back so everybody would know from far away that this is a Jew.,Agency_Coercion/Necessity,Manya Wilenczyk-Gun,https://vhaonline.usc.edu/viewingPage?testimonyID=33120&returnIndex=0,yes,,36,
Shoah,30624,15,disc,personal prejudice,antisemitism,MH,I,was attacked,in the street,"I was -- myself, I was attacked in the street, not injured, thank god.",Agency_Passive,Mayer Hersh,https://vhaonline.usc.edu/viewingPage?testimonyID=32760&returnIndex=0,yes,,15,
Shoah,30624,15,disc,personal prejudice,antisemitism,MH,a piece of sausage,was pushed,into my mouth,"And -- and I was -- for example, a piece of sausage was pushed into my mouth, which obviously wasn't kosher.",Agency_Passive,Mayer Hersh,https://vhaonline.usc.edu/viewingPage?testimonyID=32760&returnIndex=0,yes,,15,
Shoah,30624,15,disc,personal prejudice,antisemitism,MH,we,are pushed,off the pavement for the same reason,"Sometimes we're pushed off the pavement for the same reason, because we're Jewish.",Agency_Passive,Mayer Hersh,https://vhaonline.usc.edu/viewingPage?testimonyID=32760&returnIndex=0,yes,,15,
Shoah,31584,44,disc,discriminatory measures,anti Jewish measures,RW,We,had to make,ourselves the armbands,We had to make ourselves the armbands and we had to wear it.,Agency_Coercion/Necessity,Rose Welner,https://vhaonline.usc.edu/viewingPage?testimonyID=34578&returnIndex=0,yes,,44,
Shoah,31612,59,disc,discriminatory measures,anti Jewish measures,HG,all Jews,had to call,theirself Israel as a second name,"Because from that date, all Jews had to call theirself Israel as a second name.",Agency_Coercion/Necessity,Helmut Gruenewald,https://vhaonline.usc.edu/viewingPage?testimonyID=31480&returnIndex=0,yes,,59,
Shoah,32065,48,disc,discriminatory measures,anti Jewish measures,VF,They,were thrown,out of all the government jobs out of radio the theater the movie industry,"They were thrown out of all the government jobs, out of -- of radio and the theater and the movie industry.",Agency_Passive,Vera Federman,https://vhaonline.usc.edu/viewingPage?testimonyID=34862&returnIndex=0,yes,,47,
Shoah,32065,73,disc,discriminatory measures,anti Jewish measures,VF,we,had to hand,in all the bank accounts all the jewelry very quick,"And by April -- between March19 and April5, we had to hand in all the bank accounts, all the jewelry, very quick, quick.",Agency_Coercion/Necessity,Vera Federman,https://vhaonline.usc.edu/viewingPage?testimonyID=34862&returnIndex=0,yes,,72,
Shoah,32065,73,disc,discriminatory measures,anti Jewish measures,VF,we,had to wear,the yellow star,"And by April5, we had to wear the yellow star.",Agency_Coercion/Necessity,Vera Federman,https://vhaonline.usc.edu/viewingPage?testimonyID=34862&returnIndex=0,yes,,72,
Shoah,32065,73,disc,discriminatory measures,anti Jewish measures,VF,telephone,was,disconnected,"And then, pretty soon, you had to hand in your -- all the -- if you had a bicycle, or you had radio, telephone was disconnected.",Evaluation,Vera Federman,https://vhaonline.usc.edu/viewingPage?testimonyID=34862&returnIndex=0,yes,,73,
Shoah,32906,28,disc,discriminatory measures,anti Jewish measures,IS,an order that everybody,has to give,all the silver that your gold money,"And they -- there came an order that everybody has to give all the silver that they have, your gold and money.",Agency_Coercion/Necessity,Ida Schwarz,https://vhaonline.usc.edu/viewingPage?testimonyID=35945&returnIndex=0,yes,,28,
Shoah,32906,49,disc,discriminatory measures,anti Jewish measures,IS,Then when the Jews,had to give,up their stores,"Then when the Jews had to give up their stores, we had a neighbor who had a shoe store.",Agency_Coercion/Necessity,Ida Schwarz,https://vhaonline.usc.edu/viewingPage?testimonyID=35945&returnIndex=0,yes,,48,
Shoah,32906,49,disc,discriminatory measures,anti Jewish measures,IS,we,have,a place all the silver all the candelabras the menorahs the silver cups every one my father left,"We had, we have a place -- all the silver, all the candelabras and the menorahs and the silver cups, every one my father, father left.",Orientation,Ida Schwarz,https://vhaonline.usc.edu/viewingPage?testimonyID=35945&returnIndex=0,yes,,50,
Shoah,33666,34,disc,discriminatory measures,anti Jewish measures,FT,the Jews,were very restricted,in the city,"And for social activity, by that time, the Jews were very restricted in the city.",Agency_Passive,Ferdinand Tyroler,https://vhaonline.usc.edu/viewingPage?testimonyID=36551&returnIndex=0,yes,,34,
Shoah,33851,23,disc,discriminatory measures,anti Jewish measures,AVK,we,had to wear,yellow stars,Then came the day -- we had to wear yellow stars.,Agency_Coercion/Necessity,Alexander Van Kollem,https://vhaonline.usc.edu/viewingPage?testimonyID=36838&returnIndex=0,yes,,22,
Shoah,33851,24,disc,discriminatory measures,anti Jewish educational exclusions,AVK,we,were not allowed,at all on a trolley car,"And then there came a time, of course, where we weren't allowed at all on a trolley car.",Orientation,Alexander Van Kollem,https://vhaonline.usc.edu/viewingPage?testimonyID=36838&returnIndex=0,yes,,23,
Shoah,34763,13,disc,personal prejudice,school antisemitism,HM,she,called,me dirty a dirty Jewish child,"And she called me dirty, a dirty Jewish child.",Agency_Active,Helga Melmed,https://vhaonline.usc.edu/viewingPage?testimonyID=37718&returnIndex=0,yes,,12,
Shoah,34763,20,disc,discriminatory measures,anti Jewish measures,HM,My parents,used to have,a radio,My parents used to have a radio.,Agency_Coercion/Necessity,Helga Melmed,https://vhaonline.usc.edu/viewingPage?testimonyID=37718&returnIndex=0,yes,,21,
Shoah,34763,20,disc,discriminatory measures,anti Jewish measures,HM,all the Jews,had to hand,in their silver,You had -- all the Jews had to hand in their silver.,Agency_Coercion/Necessity,Helga Melmed,https://vhaonline.usc.edu/viewingPage?testimonyID=37718&returnIndex=0,yes,,21,
Shoah,35162,34,disc,discriminatory measures,anti Jewish measures,EM,Jews,are not allowed,in swimming pools,Jews aren't allowed in swimming pools.,Orientation,Eva Meleck,https://vhaonline.usc.edu/viewingPage?testimonyID=38263&returnIndex=0,yes,,34,
Shoah,35162,34,disc,discriminatory measures,anti Jewish measures,EM,Jews,are not allowed,out after seven o'clock,"Jews aren't allowed out after seven o'clock, which was a terrible thing in the summer.",Orientation,Eva Meleck,https://vhaonline.usc.edu/viewingPage?testimonyID=38263&returnIndex=0,yes,,34,
Shoah,35162,34,disc,discriminatory measures,anti Jewish measures,EM,my mother,had to wear,a star one day,"But my mother had to wear a star, And one day, somebody told my mother that they were coming to look into the wardrobes of the people.",Agency_Coercion/Necessity,Eva Meleck,https://vhaonline.usc.edu/viewingPage?testimonyID=38263&returnIndex=0,yes,,35,
Shoah,35572,37,disc,discriminatory measures,anti Jewish measures,DE,we,had to wear,yellow stars on our clothing,"And eventually, we had to wear yellow stars on, on, on our clothing.",Agency_Coercion/Necessity,David Eckstein,https://vhaonline.usc.edu/viewingPage?testimonyID=38471&returnIndex=0,yes,,38,
Shoah,36108,62,disc,discriminatory measures,anti Jewish measures,BG,the government,ordered,all the Jews to wear those armbands ,Then they started -- the government ordered all the Jews to wear those armbands to be -- you know.,Agency_Active,Barbara Gerson,https://vhaonline.usc.edu/viewingPage?testimonyID=38929&returnIndex=0,yes,,61,
